;Rg;An;E;Tleaf
2019-06-28 00:00:00;0.0;-0.09968593152735278;0.21658261247238575;14.423189483704347
2019-06-28 01:00:00;0.0;-0.0924078632293604;0.2243810436569046;13.208346763798335
2019-06-28 02:00:00;0.0;-0.0953226029478066;0.09367291797099211;13.739122540861576
2019-06-28 03:00:00;0.0;-0.09450149302187949;0.08772311882424363;13.603310042045099
2019-06-28 04:00:00;0.0;-0.08955479089915153;0.1283349670469427;12.760435570580754
2019-06-28 05:00:00;5.777963386305363;-0.02934765450616009;0.1681899489645226;13.774173621406847
2019-06-28 06:00:00;50.20412452965983;0.33587052609278417;1.4112428854106176;21.484262485299666
2019-06-28 07:00:00;152.94355509722985;0.9648073845516933;13.917274757797225;28.503676887517152
2019-06-28 08:00:00;209.36544980532747;1.1984116756126086;28.788118962563253;32.767971957259654
2019-06-28 09:00:00;204.20796121234073;1.1385981770877995;50.03101302462184;34.71451702691277
2019-06-28 10:00:00;168.51812686446954;0.8910737333641233;57.827043719339514;36.393153814979826
2019-06-28 11:00:00;194.48367707085478;0.9477597699518314;76.26878013647965;38.26387882337351
2019-06-28 12:00:00;223.46836838017575;1.0426579978112864;90.90753667418399;39.039169338871616
2019-06-28 13:00:00;187.30841284875675;0.9052063712815728;86.31861578743964;40.5044045937166
2019-06-28 14:00:00;174.0433933755386;0.8003084465791654;87.23504230800827;41.816863018329286
2019-06-28 15:00:00;164.7883429094079;0.7458524613547186;89.21487693484306;42.22611905614067
2019-06-28 16:00:00;148.2322454620291;0.6764531933699003;82.09388654686983;40.7247529004008
2019-06-28 17:00:00;97.14283830364617;0.3897418047529569;58.87466920962164;39.945422872169914
2019-06-28 18:00:00;20.424730470130267;-0.11171103428560132;14.759559631025988;34.62036796678899
2019-06-28 19:00:00;18.39344401497158;0.03428510007365705;2.158867484368624;22.310271236995735
2019-06-28 20:00:00;2.8420655726059145;-0.1163248344239299;1.061599351728519;20.9726907838005
2019-06-28 21:00:00;0.0;-0.13857413729245985;0.7636405634830706;19.685183693910663
2019-06-28 22:00:00;0.0;-0.12164586174450807;0.4588252525000704;17.676794381638928
2019-06-28 23:00:00;0.0;-0.11112036635114973;0.497270491768192;15.995904908874792
