;Rg;An;E;Tleaf
2019-06-28 00:00:00;0.0;-0.09211750952112775;0.2631613053947089;15.61494226288895
2019-06-28 01:00:00;0.0;-0.08548527199073917;0.26604575305860134;14.432962176098481
2019-06-28 02:00:00;0.0;-0.08811290623937762;0.13836512702549147;14.930058935651013
2019-06-28 03:00:00;0.0;-0.08736574656503111;0.13122224446608385;14.798686168057339
2019-06-28 04:00:00;0.0;-0.08283370430997548;0.18074881619677624;13.881501503625874
2019-06-28 05:00:00;5.170619092586653;-0.028981025256414005;0.23510537992373226;14.637741917548801
2019-06-28 06:00:00;44.7674154466642;0.29944039064205996;1.3012417586380947;22.722468123776956
2019-06-28 07:00:00;117.99225656626197;0.7570110322182394;11.246983910522934;28.91244332262116
2019-06-28 08:00:00;160.1435935456361;0.9306724365746131;22.97842079704172;33.30188650923971
2019-06-28 09:00:00;160.92466766082896;0.8614085206540548;37.50885265554941;34.270457031188414
2019-06-28 10:00:00;160.98666961062756;0.43146426476967836;28.60727496293364;38.26131219550045
2019-06-28 11:00:00;194.22828972659158;0.08886934546213023;14.500512280985525;42.198246126159646
2019-06-28 12:00:00;238.05595566809583;0.06354727889760844;14.050347775848618;43.402699091666875
2019-06-28 13:00:00;255.70673537856874;0.05522938084250173;13.638417352552628;44.64490312879478
2019-06-28 14:00:00;237.89160241274652;0.04008060822025356;13.679060181929556;46.05588536313587
2019-06-28 15:00:00;202.25978591365293;0.041083338802055634;13.969289467706067;45.81601707335486
2019-06-28 16:00:00;163.4370128756526;0.05079959987973295;14.379119271027864;44.023733002958934
2019-06-28 17:00:00;101.68402262755842;0.09526927968477057;15.703839405617838;41.92281662914139
2019-06-28 18:00:00;18.27788891177813;0.020131350023678118;11.327432115565827;34.985626260034586
2019-06-28 19:00:00;21.480813831935134;0.07939370673509541;2.0565062918106887;24.123340324304646
2019-06-28 20:00:00;2.542910275260804;-0.10003661829402445;1.0094797569854337;21.886558161956977
2019-06-28 21:00:00;0.0;-0.12666871055297138;0.9065552365525611;21.45359410825423
2019-06-28 22:00:00;0.0;-0.10947411093198268;0.48121872928853193;18.753872847027438
2019-06-28 23:00:00;0.0;-0.10470305075792;0.6178405060977874;17.854075893741236
