Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
raboso1;0;1;1;F3;0;29.31933076;7.671699076;34.3;0.0
raboso1;0;1;1;F4;0;25.79271281;7.193927382;37.66;0.0
raboso1;0;1;1;F5;0;27.95698893;3.403675561;42.55;0.0
raboso1;0;1;1;1;5;40.82892326;1.054865956;49.29;1.706049679
raboso1;0;1;1;p;0;48.65628894;-7.087157534;49.05;0.211515627
raboso1;0;1;1;F1;0;53.47811558;-4.214112479;48.08;0.0
raboso1;0;1;1;F2;0;51.94551434;-5.189475712;42.48;0.0
raboso1;0;1;1;F3;0;48.42761169;-10.28312479;40.87;0.0
raboso1;0;1;1;F4;0;46.15034777;-12.78779424;46.69;0.0
raboso1;0;1;1;F5;0;44.4608829;-10.33662952;51.19;0.0
raboso1;0;1;1;1;6;37.749993;2.86370217;53.49;1.663742048
raboso1;0;1;1;p;0;29.08771921;8.163995826;53.46;0.215271869
raboso1;0;1;1;F1;0;29.27638948;13.66250504;54.46;0.0
raboso1;0;1;1;F2;0;27.88006607;13.32489438;48.54;0.0
raboso1;0;1;1;F3;0;23.94979307;9.843464483;46.25;0.0
raboso1;0;1;1;F4;0;22.76662069;5.021908395;49.63;0.0
raboso1;0;1;1;F5;0;25.61041433;4.080718866;54.83;0.0
raboso1;0;1;1;1;7;38.01474177;3.5237083;58.26;1.611310383
raboso1;0;1;1;p;0;42.64160217;-4.785844204;61.76;0.207796865
raboso1;0;1;1;F1;0;46.4952438;-1.428219126;60.94;0.0
raboso1;0;1;1;F2;0;47.19776904;-5.142415982;55.54;0.0
raboso1;0;1;1;F3;0;43.9871225;-9.875380042;53.66;0.0
raboso1;0;1;1;F4;0;42.15155876;-13.37070631;60.33;0.0
raboso1;0;1;1;F5;0;38.33032631;-7.640507141;64.13;0.0
raboso1;0;1;1;1;8;35.65473347;5.716277763;63.21;1.564080986
raboso1;0;1;1;p;0;32.2441683;15.3488291;62.76;0.194210769
raboso1;0;1;1;F1;0;36.37560812;18.74289819;61.85;0.0
raboso1;0;1;1;F2;0;34.73199531;17.8152469;55.73;0.0
raboso1;0;1;1;F3;0;29.00410435;16.44321732;54.36;0.0
raboso1;0;1;1;F4;0;24.05542228;14.48226201;60.84;0.0
raboso1;0;1;1;F5;0;27.02238029;14.95104785;64.63;0.0
raboso1;0;1;1;1;9;35.40427712;3.108889872;69.55;1.525441175
raboso1;0;1;1;p;0;43.94532225;-3.410339227;71.47;0.222498618
raboso1;0;1;1;F1;0;48.80473394;-0.340857505;72.76;0.0
raboso1;0;1;1;F2;0;51.59857146;-3.990922149;67.99;0.0
raboso1;0;1;1;F3;0;47.37939834;-9.844321;64.92;0.0
raboso1;0;1;1;F4;0;45.52973432;-11.83824753;68.72;0.0
raboso1;0;1;1;F5;0;40.91317857;-8.710962275;73.19;0.0
raboso1;0;1;1;1;10;32.01935988;4.733954573;76.43;1.493838923
raboso1;0;1;1;p;0;23.45904777;10.6948569;74.11;0.205044469
raboso1;0;1;1;F1;0;19.19920106;7.129873583;75.54;0.0
raboso1;0;1;1;F2;0;19.69686842;5.825102643;69.46;0.0
raboso1;0;1;1;F3;0;20.16806702;11.31028011;65.67;0.0
raboso1;0;1;1;F4;0;24.63675937;15.700723;68.83;0.0
raboso1;0;1;1;F5;0;27.26560613;15.60499065;71.69;0.0
raboso1;0;1;1;1;11;33.28966043;4.051066213;82.73;1.44521253
raboso1;0;1;1;p;0;38.86854175;-3.135385151;88.24;0.218876724
raboso1;0;1;1;F1;0;44.00327742;-0.531947106;84.81;0.0
raboso1;0;1;1;F2;0;44.13037466;-6.689539679;82.14;0.0
raboso1;0;1;1;F3;0;39.77095031;-11.76471646;83.59;0.0
raboso1;0;1;1;F4;0;32.83649498;-10.50307894;85.77;0.0
raboso1;0;1;1;F5;0;33.42702443;-5.639399779;91.43;0.0
raboso1;0;1;1;1;12;32.84385878;6.755019038;89.7;1.433317845
raboso1;0;1;1;p;0;21.41067937;12.44090584;89.14;0.175249232
raboso1;0;1;1;F1;0;15.76070068;8.219467607;91.26;0.0
raboso1;0;1;1;F2;0;14.46027563;8.563988543;84.71;0.0
raboso1;0;1;1;F3;0;16.94015586;13.86235565;79.88;0.0
raboso1;0;1;1;F4;0;20.88785031;19.06314487;81.84;0.0
raboso1;0;1;1;F5;0;24.087689;19.21654747;87.78;0.0
raboso1;0;1;1;1;13;30.50373177;6.518575382;97.17;1.39956461
raboso1;0;1;1;p;0;38.13595605;0.091783607;100.73;0.218379547
raboso1;0;1;1;F1;0;43.15830906;4.364074593;97.52;0.0
raboso1;0;1;1;F2;0;45.5896278;-0.96782837;94.29;0.0
raboso1;0;1;1;F3;0;40.79232242;-7.671734779;92.93;0.0
raboso1;0;1;1;F4;0;35.79732562;-9.864109507;97.14;0.0
raboso1;0;1;1;F5;0;32.88379912;-3.199849357;103.47;0.0
raboso1;0;1;1;1;14;32.13489771;8.232575874;103.14;1.387412625
raboso1;0;1;1;p;0;24.2379508;15.50009467;103.27;0.202666727
raboso1;0;1;1;F1;0;27.74613696;21.28793796;100.14;0.0
raboso1;0;1;1;F2;0;22.99559723;21.57581336;93.26;0.0
raboso1;0;1;1;F3;0;20.31889605;17.20699535;92.2;0.0
raboso1;0;1;1;F4;0;15.85581872;13.83565426;96.17;0.0
raboso1;0;1;1;F5;0;15.98543069;14.33214267;103.59;0.0
raboso1;0;1;1;1;15;30.50912851;6.482926046;107.6;1.375722632
raboso1;0;1;1;p;0;33.77985287;-1.762634104;113.95;0.160212966
raboso1;0;1;1;F1;0;39.35857079;0.798616824;109.41;0.0
raboso1;0;1;1;F2;0;38.75691327;-7.90132043;106.0;0.0
raboso1;0;1;1;F3;0;33.58336133;-12.52750248;108.17;0.0
raboso1;0;1;1;F4;0;30.46779492;-9.994886052;114.71;0.0
raboso1;0;1;1;F5;0;28.7590134;-3.302527296;118.78;0.0
raboso1;0;1;1;1;16;29.53290656;8.447382891;115.5;1.36099215
raboso1;0;1;1;p;0;22.78366046;15.43421888;113.99;0.210072159
raboso1;0;1;1;F1;0;15.19310834;15.69329119;116.17;0.0
raboso1;0;1;1;F2;0;16.43869289;11.48625909;107.36;0.0
raboso1;0;1;1;F3;0;19.09653749;15.90551944;102.62;0.0
raboso1;0;1;1;F4;0;23.87360085;19.63014905;105.42;0.0
raboso1;0;1;1;F5;0;26.44244301;21.41316613;112.65;0.0
raboso1;0;1;1;1;17;31.1153855;7.629421776;120.38;1.353436438
raboso1;0;1;1;1;18;29.90202717;10.41914605;125.23;1.323016444
raboso1;0;1;1;1;19;28.78109179;9.46683105;132.53;1.283050619
raboso1;0;1;1;p;0;19.12887743;9.540030132;132.13;0.170584952
raboso1;0;1;1;F1;0;17.17971158;2.737122482;132.8;0.0
raboso1;0;1;1;F2;0;13.31148345;3.570915688;125.18;0.0
raboso1;0;1;1;F3;0;16.61399091;10.55064666;120.27;0.0
raboso1;0;1;1;F4;0;18.3263406;17.43551838;125.93;0.0
raboso1;0;1;1;F5;0;17.22013418;16.64532388;133.35;0.0
raboso1;0;1;1;1;20;30.15411078;10.81075026;139.24;1.247960298
raboso1;0;1;1;p;0;26.87059318;19.08522983;140.34;0.200934523
raboso1;0;1;1;F1;0;33.22172603;21.2136122;140.14;0.0
raboso1;0;1;1;F2;0;32.22881326;21.32417547;133.4;0.0
raboso1;0;1;1;F3;0;26.34101984;21.06400523;129.7;0.0
raboso1;0;1;1;F4;0;20.81289848;19.72502268;132.52;0.0
raboso1;0;1;1;F5;0;18.31262459;18.04495408;140.28;0.0
raboso1;0;1;1;1;21;27.66777118;9.575997093;145.8;1.218350203
raboso1;0;1;1;p;0;18.74102834;7.321387961;148.11;0.227173591
raboso1;0;1;1;F1;0;14.74448091;1.535352305;150.37;0.0
raboso1;0;1;1;F2;0;11.84082253;0.907842943;145.36;0.0
raboso1;0;1;1;F3;0;11.07119027;4.250022799;139.89;0.0
raboso1;0;1;1;F4;0;10.6749866;12.05554794;144.4;0.0
raboso1;0;1;1;F5;0;19.29802454;15.07485526;149.09;0.0
raboso1;0;1;1;1;22;29.44439294;10.9221082;154.7;1.191988308
raboso1;0;1;1;p;0;27.79437304;17.05953716;159.11;0.191333794
raboso1;0;1;1;F1;0;31.78362592;21.0407884;161.73;0.0
raboso1;0;1;1;F2;0;31.70320153;25.03710319;157.59;0.0
raboso1;0;1;1;F3;0;25.30894703;26.19538182;153.07;0.0
raboso1;0;1;1;F4;0;20.32713951;19.93199664;154.71;0.0
raboso1;0;1;1;F5;0;19.92078021;18.5212266;158.99;0.0
raboso1;0;1;1;1;23;26.57076888;9.280893779;161.13;1.156610895
raboso1;0;1;1;p;0;19.82198027;4.275990955;164.57;0.198923899
raboso1;0;1;1;F1;0;18.43848802;2.260067051;169.87;0.0
