Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
belledenise1;0;1;1;F2;0;-1.48170406;-18.00197624;150.21;0
belledenise1;0;1;1;F3;0;11.39508152;-25.27615614;148.11;0
belledenise1;0;1;1;F4;0;19.70975448;-24.926995;154.88;0
belledenise1;0;1;1;F5;0;18.9375689;-19.68250938;162.23;0
belledenise1;0;1;1;1;24;6.286616226;-1.983992596;166.28;1.122108394
belledenise1;0;1;1;p;0;-1.759731888;1.811541889;172.19;0.223038235
belledenise1;0;1;1;F1;0;-1.066220926;-2.309239899;176.39;0
belledenise1;0;1;1;F2;0;-12.49744735;-5.940487949;169.51;0
belledenise1;0;1;1;F3;0;-11.80555287;-2.741037679;163.32;0
belledenise1;0;1;1;F4;0;-14.54763454;5.59440401;166.2;0
belledenise1;0;1;1;F5;0;-8.41447221;9.261939949;173.44;0
belledenise2;0;1;1;0;0;-0.013567557;-20.22572693;24.67;1.874709238
belledenise2;0;1;1;1;0;-1.658761524;-20.47217532;25.44;1.842678208
belledenise2;0;1;1;1;1;-0.505813935;-20.80864502;27.02;1.835912468
belledenise2;0;1;1;p;0;1.462063848;-21.87394171;27.38;0.183287428
belledenise2;0;1;1;F1;0;2.872695509;-23.8851648;28.48;0
belledenise2;0;1;1;F2;0;4.203761054;-24.07612164;24.4;0
belledenise2;0;1;1;F3;0;5.638287475;-22.32311452;24.6;0
belledenise2;0;1;1;F4;0;4.322320203;-19.79552078;24.78;0
belledenise2;0;1;1;F5;0;3.063577769;-19.80373564;27.44;0
belledenise2;0;1;1;1;2;-2.411186674;-19.89888971;28.36;1.831849613
belledenise2;0;1;1;p;0;-3.968308849;-21.88117893;27.15;0.208292829
belledenise2;0;1;1;F1;0;-1.635584252;-22.42889779;28.4;0
belledenise2;0;1;1;F2;0;-1.385514356;-24.88463903;26.86;0
belledenise2;0;1;1;F3;0;-2.860464707;-24.21724;23.62;0
belledenise2;0;1;1;F4;0;-5.272860642;-21.99138155;22.42;0
belledenise2;0;1;1;F5;0;-6.548323621;-20.82527942;24.7;0
belledenise2;0;1;1;1;3;-1.225083019;-20.11788314;29.78;1.763102955
belledenise2;0;1;1;p;0;0.883262725;-24.37409956;28.72;0.183590632
belledenise2;0;1;1;F1;0;3.941112443;-24.35525549;27.36;0
belledenise2;0;1;1;F2;0;1.635532935;-23.25593609;25.01;0
belledenise2;0;1;1;F3;0;-1.025496212;-23.28633151;24.19;0
belledenise2;0;1;1;F4;0;-1.613954674;-23.62502996;26.05;0
belledenise2;0;1;1;F5;0;-2.371579667;-24.37309705;29.42;0
belledenise2;0;1;1;1;4;-3.105254395;-19.38123153;32.06;1.741030517
belledenise2;0;1;1;p;0;-6.692839762;-21.20159721;34.13;0.194105591
belledenise2;0;1;1;F1;0;-5.035468898;-23.51484641;31.83;0
belledenise2;0;1;1;F2;0;-6.885690607;-25.09094273;29.97;0
belledenise2;0;1;1;F3;0;-10.7107978;-24.61318236;29.69;0
belledenise2;0;1;1;F4;0;-12.58471711;-21.1339114;32.51;0
belledenise2;0;1;1;F5;0;-10.20134869;-18.85109406;34.54;0
belledenise2;0;1;1;1;5;-2.708749492;-19.81916287;34.07;1.706049679
belledenise2;0;1;1;p;0;0.749641736;-24.2895689;33.88;0.211515627
belledenise2;0;1;1;F1;0;1.551478676;-20.84534802;33.39;0
belledenise2;0;1;1;F2;0;2.624148449;-21.27322599;29.35;0
belledenise2;0;1;1;F3;0;1.472903495;-23.38879566;28.6;0
belledenise2;0;1;1;F4;0;-0.827066855;-28.0181732;29.92;0
belledenise2;0;1;1;F5;0;-1.595296191;-27.88392088;33.8;0
belledenise2;0;1;1;1;6;-3.956726855;-18.59186808;36.49;1.663742048
belledenise2;0;1;1;p;0;-9.723544392;-20.66884075;39.4;0.215271869
belledenise2;0;1;1;F1;0;-5.77970404;-23.28351536;41.65;0
belledenise2;0;1;1;F2;0;-11.54006485;-26.1428935;40.35;0
belledenise2;0;1;1;F3;0;-14.74428828;-22.39456691;38.13;0
belledenise2;0;1;1;F4;0;-13.55583908;-16.59428343;37.61;0
belledenise2;0;1;1;F5;0;-9.084491831;-15.66603036;39.63;0
belledenise2;0;1;1;1;7;-3.698120636;-18.07069361;39.99;1.611310383
belledenise2;0;1;1;1;8;-5.791980371;-17.05666629;45.15;1.588859916
belledenise2;0;1;1;p;0;-6.493358177;-24.51217225;43.55;0.17704686
belledenise2;0;1;1;F1;0;-2.415841332;-25.23567511;45.6;0
belledenise2;0;1;1;F2;0;0.034675209;-25.39017004;39.59;0
belledenise2;0;1;1;F3;0;-5.3917106;-27.61515028;35.69;0
belledenise2;0;1;1;F4;0;-9.676589158;-26.62201598;38.09;0
