Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
poulsard1;0;1;1;F3;0;21.53170032;11.78096525;67.73;0.0
poulsard1;0;1;1;F4;0;19.89767097;9.171952394;68.47;0.0
poulsard1;0;1;1;F5;0;23.79056538;6.73589551;72.94;0.0
poulsard1;0;1;1;1;14;30.16576762;-1.695480196;81.95;1.381908535
poulsard1;0;1;1;p;0;20.89866669;-0.556691271;83.16;0.175249232
poulsard1;0;1;1;F1;0;19.11338748;-6.733395744;83.51;0.0
poulsard1;0;1;1;F2;0;14.57925906;-4.929572161;78.1;0.0
poulsard1;0;1;1;F3;0;16.03867319;0.538463171;74.45;0.0
poulsard1;0;1;1;F4;0;19.70630406;4.261282511;76.3;0.0
poulsard1;0;1;1;F5;0;24.06408546;2.471662078;84.44;0.0
poulsard1;0;1;1;1;15;32.45191564;-3.613689585;87.82;1.34936594
poulsard1;0;1;1;p;0;39.96421013;-11.05072067;86.37;0.218379547
poulsard1;0;1;1;F1;0;43.11358629;-5.79251472;85.74;0.0
poulsard1;0;1;1;F2;0;43.18937855;-5.668194437;79.79;0.0
poulsard1;0;1;1;F3;0;40.99860861;-9.620538942;76.51;0.0
poulsard1;0;1;1;F4;0;39.09215445;-14.94312596;78.8;0.0
poulsard1;0;1;1;F5;0;35.68011711;-14.26740327;85.51;0.0
poulsard1;0;1;1;1;16;29.47370277;-4.986550878;94.46;1.337649814
poulsard1;0;1;1;p;0;23.3944522;-8.144843529;98.83;0.202666727
poulsard1;0;1;1;F1;0;27.72680882;-12.66509641;97.74;0.0
poulsard1;0;1;1;F2;0;22.7545943;-16.448426;94.2;0.0
poulsard1;0;1;1;F3;0;18.81111476;-11.93681108;91.74;0.0
poulsard1;0;1;1;F4;0;19.54773851;-4.741125887;93.94;0.0
poulsard1;0;1;1;F5;0;19.86233748;-2.560018947;99.59;0.0
poulsard1;0;1;1;1;17;31.5353572;-3.003426826;103.72;1.32637911
poulsard1;0;1;1;1;18;30.82368783;-3.102050851;110.21;1.274561787
poulsard1;0;1;1;p;0;24.90239435;-2.876920744;113.63;0.198857865
poulsard1;0;1;1;F1;0;27.94229464;-8.208318892;114.78;0.0
poulsard1;0;1;1;F2;0;22.34647543;-12.36275115;111.31;0.0
poulsard1;0;1;1;F3;0;16.9704575;-7.050178209;106.84;0.0
poulsard1;0;1;1;F4;0;18.56932884;-0.582867295;107.57;0.0
poulsard1;0;1;1;F5;0;23.27370549;3.402360472;112.22;0.0
poulsard1;0;1;1;1;19;33.57274762;-0.920246499;114.95;1.258896482
poulsard1;0;1;1;p;0;28.78852063;7.128378978;113.24;0.198877425
poulsard1;0;1;1;F1;0;32.31243498;13.24897762;115.47;0.0
poulsard1;0;1;1;F2;0;33.76861252;14.95934219;108.18;0.0
poulsard1;0;1;1;F3;0;28.20020265;11.48317885;102.5;0.0
poulsard1;0;1;1;F4;0;24.16751406;5.206219176;105.41;0.0
poulsard1;0;1;1;F5;0;24.32950348;3.260619158;111.62;0.0
poulsard1;0;1;1;1;20;32.65382317;-1.944637954;121.57;1.230601379
poulsard1;0;1;1;p;0;28.52250121;-8.911142014;127.35;0.186180923
