Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
belledenise2;0;1;1;F1;0;4.482365098;-30.71324746;73.88;0
belledenise2;0;1;1;F2;0;7.212931848;-32.7437413;67.87;0
belledenise2;0;1;1;F3;0;0.40211825;-29.87575975;61.21;0
belledenise2;0;1;1;F4;0;-3.858276433;-34.77668182;67.44;0
belledenise2;0;1;1;F5;0;-5.726630512;-31.38325391;74.32;0
belledenise2;0;1;1;1;13;-6.276660197;-16.87958653;63.43;1.452837152
belledenise2;0;1;1;1;14;-5.65457506;-17.68848089;78.75;1.436781032
belledenise2;0;1;1;p;0;-8.865297443;-23.66879541;82.16;0.195514642
belledenise2;0;1;1;F1;0;-12.49151796;-20.65260165;87.66;0
belledenise2;0;1;1;F2;0;-17.77979463;-23.55243436;83.79;0
belledenise2;0;1;1;F3;0;-15.4736948;-27.75039858;78;0
belledenise2;0;1;1;F4;0;-8.269050792;-28.9666242;76.77;0
belledenise2;0;1;1;F5;0;-5.530473833;-28.73083566;82.76;0
belledenise2;0;1;1;1;15;-4.271268286;-17.64306756;86.11;1.416497144
belledenise2;0;1;1;p;0;0.449976558;-28.9069411;84.57;0.215642726
belledenise2;0;1;1;F1;0;6.5790352;-30.7823451;88.14;0
belledenise2;0;1;1;F2;0;9.075751344;-33.15883589;82.38;0
belledenise2;0;1;1;F3;0;4.015499881;-34.0775062;75.59;0
belledenise2;0;1;1;F4;0;-4.620309205;-33.87551255;81.69;0
belledenise2;0;1;1;F5;0;-3.540471005;-33.17412146;88.64;0
belledenise2;0;1;1;1;16;-4.926534349;-16.03486161;92.57;1.389851109
belledenise2;0;1;1;p;0;-9.493741582;-9.590746612;90.98;0.21608379
belledenise2;0;1;1;F1;0;-5.954163676;-3.238472354;90.21;0
belledenise2;0;1;1;F2;0;-8.623618136;-2.294378667;84.44;0
belledenise2;0;1;1;F3;0;-15.57581435;-10.77602756;81.03;0
belledenise2;0;1;1;F4;0;-16.82957317;-13.5564212;91.6;0
belledenise2;0;1;1;F5;0;-10.90039215;-13.60654469;95.9;0
belledenise2;0;1;1;1;17;-5.164086821;-16.62922583;106.04;1.360788214
belledenise2;0;1;1;p;0;-1.301272418;-27.94875165;103.93;0.212396515
belledenise2;0;1;1;F1;0;5.250854598;-32.39682219;104.9;0
belledenise2;0;1;1;F2;0;8.918136161;-33.17138396;97.45;0
belledenise2;0;1;1;F3;0;2.372410368;-31.48142129;92.04;0
belledenise2;0;1;1;F4;0;-5.528436458;-35.48256106;94.36;0
belledenise2;0;1;1;F5;0;-5.962350267;-35.2043187;103.58;0
belledenise2;0;1;1;1;18;-2.966877221;-19.65069401;112.79;1.332354251
belledenise2;0;1;1;p;0;-6.33865649;-27.44124627;114.81;0.221715387
belledenise2;0;1;1;F1;0;1.48113374;-35.037448;115.01;0
belledenise2;0;1;1;F2;0;1.666940451;-36.8613109;107.27;0
belledenise2;0;1;1;F3;0;-6.507624151;-35.18491787;103;0
belledenise2;0;1;1;F4;0;-11.76804404;-35.62147554;109.41;0
belledenise2;0;1;1;F5;0;-9.172559821;-31.93865574;116.77;0
belledenise2;0;1;1;1;19;-2.245924574;-18.06742925;119.54;1.292106349
belledenise2;0;1;1;p;0;0.287245975;-9.218748733;123.16;0.170584952
belledenise2;0;1;1;F1;0;2.347653046;-15.50269834;129.58;0
belledenise2;0;1;1;F2;0;9.75501568;-14.70678452;125.05;0
belledenise2;0;1;1;F3;0;10.87602594;-7.812356626;123.71;0
belledenise2;0;1;1;F4;0;6.126652574;-5.080992025;114.4;0
belledenise2;0;1;1;F5;0;1.174275551;-1.89565659;120.73;0
belledenise2;0;1;1;1;20;-4.228869984;-16.4462792;129.23;1.256768362
belledenise2;0;1;1;p;0;1.115933115;-26.52927378;129.39;0.200934523
belledenise2;0;1;1;F1;0;6.865065741;-35.98495853;129.78;0
belledenise2;0;1;1;F2;0;11.54277219;-38.58117931;121.05;0
belledenise2;0;1;1;F3;0;3.644666947;-35.07774764;112.7;0
belledenise2;0;1;1;F4;0;-4.399773874;-37.25927735;120.33;0
belledenise2;0;1;1;F5;0;-3.093804468;-37.13500382;127.75;0
belledenise2;0;1;1;1;21;-1.906780376;-19.00416893;134.1;1.22694928
belledenise2;0;1;1;p;0;0.408083589;-8.513129663;139.26;0.227173591
belledenise2;0;1;1;F1;0;7.045848991;-9.430610163;147.01;0
belledenise2;0;1;1;F2;0;14.65834459;-7.162921742;139.58;0
belledenise2;0;1;1;F3;0;11.93980558;-2.191398266;133.38;0
belledenise2;0;1;1;F4;0;1.981758084;2.521635789;138.04;0
belledenise2;0;1;1;F5;0;-3.213252746;-4.601963194;139.31;0
belledenise2;0;1;1;1;22;-4.882488917;-19.26581503;143.98;1.200401323
belledenise2;0;1;1;p;0;-5.56963509;-24.60490953;148.06;0.191333794
belledenise2;0;1;1;F1;0;0.795843433;-28.3661305;152.73;0
belledenise2;0;1;1;F2;0;5.34446676;-33.30171819;143.37;0
belledenise2;0;1;1;F3;0;1.927130798;-30.39895831;134.98;0
belledenise2;0;1;1;F4;0;-2.521205697;-39.21104106;136.98;0
belledenise2;0;1;1;F5;0;-4.82263759;-38.21163562;144.88;0
belledenise2;0;1;1;1;23;-5.192414218;-17.8274318;153.77;1.164774218
belledenise2;0;1;1;p;0;-9.508122367;-6.206430848;157.63;0.198923899
belledenise2;0;1;1;F1;0;1.00967174;-5.645710668;159.68;0
belledenise2;0;1;1;F2;0;1.468136503;-2.223750694;150.21;0
belledenise2;0;1;1;F3;0;-11.40864908;5.050429205;148.11;0
belledenise2;0;1;1;F4;0;-19.72332204;4.70126807;154.88;0
belledenise2;0;1;1;F5;0;-18.95113646;-0.543217551;162.23;0
belledenise2;0;1;1;1;24;-6.300183783;-18.24173433;166.28;1.122108394
belledenise2;0;1;1;p;0;1.746164331;-22.03726882;172.19;0.223038235
belledenise2;0;1;1;F1;0;1.052653369;-17.91648703;176.39;0
belledenise2;0;1;1;F2;0;12.48387979;-14.28523898;169.51;0
belledenise2;0;1;1;F3;0;11.79198531;-17.48468925;163.32;0
belledenise2;0;1;1;F4;0;14.53406698;-25.82013094;166.2;0
belledenise2;0;1;1;F5;0;8.400904653;-29.48766688;173.44;0
