Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
plantdec1;0;1;1;1;21;15.23921967;4.76750704;133.17;1.239570307
plantdec1;0;1;1;p;0;19.69098681;12.4695762;136.3;0.207753432
plantdec1;0;1;1;F1;0;25.08884404;10.70027198;136.82;0.0
plantdec1;0;1;1;F2;0;27.29125376;15.02835371;132.06;0.0
plantdec1;0;1;1;F3;0;23.06350357;15.33022835;126.33;0.0
plantdec1;0;1;1;F4;0;14.47752298;14.81550774;131.46;0.0
plantdec1;0;1;1;F5;0;16.46727468;13.96539706;136.02;0.0
plantdec1;0;1;1;1;22;13.53373822;7.91335081;142.33;1.213715114
plantdec1;0;1;1;p;0;14.87553706;16.20550227;141.73;0.214535015
plantdec1;0;1;1;F1;0;11.23095703;22.07954997;143.42;0.0
plantdec1;0;1;1;F2;0;8.129330233;22.24450828;137.67;0.0
plantdec1;0;1;1;F3;0;14.13374078;20.68375397;132.3;0.0
plantdec1;0;1;1;F4;0;25.67308356;17.65653277;137.97;0.0
plantdec1;0;1;1;F5;0;24.41870266;14.59562955;146.15;0.0
plantdec1;0;1;1;1;23;12.32007022;5.366978884;151.25;1.207662139
plantdec1;0;1;1;p;0;19.93182276;8.203547829;150.93;0.191700109
plantdec1;0;1;1;F1;0;21.43897984;3.656573284;153.3;0.0
plantdec1;0;1;1;F2;0;24.72031059;4.451097391;148.26;0.0
plantdec1;0;1;1;F3;0;21.55122098;6.136170414;142.28;0.0
plantdec1;0;1;1;F4;0;23.57800286;13.56484158;143.58;0.0
plantdec1;0;1;1;F5;0;24.19779915;15.01658279;150.71;0.0
plantdec1;0;1;1;1;24;10.99149438;6.614891632;159.02;1.176102714
plantdec1;0;1;1;p;0;10.92139687;16.13356204;160.15;0.191409738
plantdec1;0;1;1;F1;0;9.272814009;20.26376476;163.05;0.0
plantdec1;0;1;1;F2;0;7.637918103;21.44262666;156.48;0.0
plantdec1;0;1;1;F3;0;10.23964325;22.29908813;151.69;0.0
plantdec1;0;1;1;F4;0;16.49348594;20.39791702;154.67;0.0
plantdec1;0;1;1;F5;0;15.58228458;16.48658578;163.63;0.0
plantdec1;0;1;1;1;25;10.96922189;6.215512194;168.84;1.171031281
plantdec1;0;1;1;p;0;16.90451894;10.95838568;169.62;0.222000507
plantdec1;0;1;1;F1;0;18.31674328;8.660185864;174.69;0.0
plantdec1;0;1;1;F2;0;23.05050326;8.416225823;173.78;0.0
plantdec1;0;1;1;F3;0;25.04207635;11.98086278;167.79;0.0
plantdec1;0;1;1;F4;0;24.75425003;14.90142026;167.18;0.0
plantdec1;0;1;1;F5;0;20.85423504;16.33880785;173.73;0.0
plantdec1;0;1;1;1;26;9.99341646;7.898457162;177.64;1.160600704
plantdec1;0;1;1;p;0;8.18029932;13.02937387;180.54;0.235158062
plantdec1;0;1;1;F1;0;6.002724834;15.97118782;185.3;0.0
plantdec1;0;1;1;F2;0;2.18065289;18.23151215;182.36;0.0
plantdec1;0;1;1;F3;0;0.77674872;18.95480538;178.58;0.0
plantdec1;0;1;1;F4;0;8.656161795;19.51493899;177.35;0.0
plantdec1;0;1;1;F5;0;11.02855656;16.61834736;182.55;0.0
plantdec2;0;1;1;0;0;13.06930172;-20.18894515;24.35;1.874709238
plantdec2;0;1;1;1;0;13.31855386;-20.85585846;25.5;1.842678208
plantdec2;0;1;1;1;1;13.2856958;-19.90054681;26.65;1.835912468
plantdec2;0;1;1;p;0;8.883567131;-14.78749849;31.53;0.183287428
plantdec2;0;1;1;F1;0;6.914255863;-18.5276473;31.17;0.0
plantdec2;0;1;1;F2;0;5.927335528;-15.89460947;27.95;0.0
plantdec2;0;1;1;F3;0;6.753999032;-11.99058239;27.52;0.0
plantdec2;0;1;1;F4;0;9.924370008;-10.24039729;29.54;0.0
plantdec2;0;1;1;F5;0;11.64879987;-14.01627356;29.68;0.0
plantdec2;0;1;1;1;2;12.88228294;-21.63878099;30.58;1.831849613
plantdec2;0;1;1;p;0;14.19191967;-31.12842543;30.55;0.208292829
plantdec2;0;1;1;F1;0;11.47781605;-32.49141536;32.36;0.0
plantdec2;0;1;1;F2;0;9.857359129;-31.23323439;27.3;0.0
plantdec2;0;1;1;F3;0;13.1458247;-30.27485335;23.74;0.0
plantdec2;0;1;1;F4;0;15.95872515;-29.15173669;23.41;0.0
plantdec2;0;1;1;F5;0;17.84049182;-28.09487615;29.25;0.0
plantdec2;0;1;1;1;3;13.63183941;-20.37455589;36.51;1.763102955
plantdec2;0;1;1;p;0;22.46109202;-14.70738745;32.83;0.183590632
plantdec2;0;1;1;F1;0;17.77691581;-13.96942189;32.24;0.0
plantdec2;0;1;1;F2;0;19.25188289;-9.682899741;28.11;0.0
plantdec2;0;1;1;F3;0;23.23186229;-13.85297935;24.1;0.0
plantdec2;0;1;1;F4;0;20.98384889;-19.78901639;29.18;0.0
plantdec2;0;1;1;F5;0;22.35037491;-19.42253768;34.6;0.0
plantdec2;0;1;1;1;4;12.1476948;-22.4190888;39.79;1.741030517
plantdec2;0;1;1;p;0;13.34877448;-32.70592541;39.94;0.194105591
plantdec2;0;1;1;F1;0;9.034221044;-32.63157043;43.31;0.0
plantdec2;0;1;1;F2;0;6.559493355;-32.57568786;38.06;0.0
plantdec2;0;1;1;F3;0;8.986257333;-30.18710741;32.68;0.0
plantdec2;0;1;1;F4;0;15.96411327;-29.37838834;33.27;0.0
plantdec2;0;1;1;F5;0;17.92150426;-30.59326303;39.5;0.0
plantdec2;0;1;1;1;5;12.41872209;-21.36654701;43.68;1.706049679
plantdec2;0;1;1;p;0;20.97382468;-16.3050532;46.86;0.211515627
plantdec2;0;1;1;F1;0;15.77615452;-15.86696089;48.43;0.0
plantdec2;0;1;1;F2;0;17.80947786;-12.12837878;44.07;0.0
plantdec2;0;1;1;F3;0;22.86526759;-9.363602074;41.58;0.0
plantdec2;0;1;1;F4;0;21.12445999;-16.40559674;41.21;0.0
plantdec2;0;1;1;F5;0;21.00294531;-21.81722627;45.17;0.0
plantdec2;0;1;1;1;6;10.6832293;-23.21277689;48.17;1.663742048
plantdec2;0;1;1;p;0;15.4558061;-31.38119232;53.62;0.215271869
plantdec2;0;1;1;F1;0;15.14963403;-32.84842055;58.75;0.0
plantdec2;0;1;1;F2;0;8.446161471;-29.85051201;56.21;0.0
plantdec2;0;1;1;F3;0;9.829529185;-31.15756739;46.84;0.0
plantdec2;0;1;1;F4;0;17.21495808;-29.39806744;45.95;0.0
plantdec2;0;1;1;F5;0;21.8027295;-32.22390419;51.86;0.0
plantdec2;0;1;1;1;7;10.02139743;-21.46721721;56.08;1.611310383
plantdec2;0;1;1;p;0;20.33900672;-21.11516818;56.28;0.207796865
plantdec2;0;1;1;F1;0;22.68314889;-18.5917781;60.92;0.0
plantdec2;0;1;1;F2;0;27.0053985;-16.37300405;54.84;0.0
plantdec2;0;1;1;F3;0;25.94997663;-21.32592083;49.12;0.0
plantdec2;0;1;1;F4;0;18.03820285;-22.25081845;49.81;0.0
plantdec2;0;1;1;F5;0;16.23105515;-23.5141542;55.46;0.0
plantdec2;0;1;1;1;8;9.316036605;-22.01078515;62.58;1.564080986
plantdec2;0;1;1;p;0;6.437768021;-30.59183229;66.1;0.194210769
plantdec2;0;1;1;F1;0;2.81514178;-32.11848847;70.1;0.0
plantdec2;0;1;1;F2;0;0.2586923;-30.29531375;64.54;0.0
plantdec2;0;1;1;F3;0;5.449576982;-30.81916128;58.66;0.0
