Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
plantdec1;base;1;1;0;0;202.9306983;0.188945148;24.35;1.874709238
plantdec1;0;1;1;1;0;202.6814461;0.855858464;25.5;1.842678208
plantdec1;0;1;1;1;1;202.7143042;-0.099453185;26.65;1.835912468
plantdec1;0;1;1;p;0;207.1164329;-5.212501507;31.53;0.183287428
plantdec1;0;1;1;F1;0;209.0857441;-1.472352696;31.17;0
plantdec1;0;1;1;F2;0;210.0726645;-4.105390534;27.95;0
plantdec1;0;1;1;F3;0;209.246001;-8.009417615;27.52;0
plantdec1;0;1;1;F4;0;206.07563;-9.759602713;29.54;0
plantdec1;0;1;1;F5;0;204.3512001;-5.983726437;29.68;0
plantdec1;0;1;1;1;2;203.1177171;1.638780993;30.58;1.831849613
plantdec1;0;1;1;p;0;201.8080803;11.12842543;30.55;0.208292829
plantdec1;0;1;1;F1;0;204.5221839;12.49141536;32.36;0
plantdec1;0;1;1;F2;0;206.1426409;11.23323439;27.3;0
plantdec1;0;1;1;F3;0;202.8541753;10.27485335;23.74;0
plantdec1;0;1;1;F4;0;200.0412748;9.15173669;23.41;0
plantdec1;0;1;1;F5;0;198.1595082;8.09487615;29.25;0
plantdec1;0;1;1;1;3;202.3681606;0.374555894;36.51;1.763102955
plantdec1;0;1;1;p;0;193.538908;-5.292612553;32.83;0.183590632
plantdec1;0;1;1;F1;0;198.2230842;-6.030578112;32.24;0
plantdec1;0;1;1;F2;0;196.7481171;-10.31710026;28.11;0
plantdec1;0;1;1;F3;0;192.7681377;-6.14702065;24.1;0
plantdec1;0;1;1;F4;0;195.0161511;-0.210983608;29.18;0
plantdec1;0;1;1;F5;0;193.6496251;-0.57746232;34.6;0
plantdec1;0;1;1;1;4;203.8523052;2.419088796;39.79;1.741030517
plantdec1;0;1;1;p;0;202.6512255;12.70592541;39.94;0.194105591
plantdec1;0;1;1;F1;0;206.965779;12.63157043;43.31;0
plantdec1;0;1;1;F2;0;209.4405066;12.57568786;38.06;0
plantdec1;0;1;1;F3;0;207.0137427;10.18710741;32.68;0
plantdec1;0;1;1;F4;0;200.0358867;9.378388335;33.27;0
plantdec1;0;1;1;F5;0;198.0784957;10.59326303;39.5;0
plantdec1;0;1;1;1;5;203.5812779;1.366547012;43.68;1.706049679
plantdec1;0;1;1;p;0;195.0261753;-3.694946799;46.86;0.211515627
plantdec1;0;1;1;F1;0;200.2238455;-4.133039107;48.43;0
plantdec1;0;1;1;F2;0;198.1905221;-7.871621216;44.07;0
plantdec1;0;1;1;F3;0;193.1347324;-10.63639793;41.58;0
plantdec1;0;1;1;F4;0;194.87554;-3.594403257;41.21;0
plantdec1;0;1;1;F5;0;194.9970547;1.817226274;45.17;0
plantdec1;0;1;1;1;6;205.3167707;3.212776891;48.17;1.663742048
plantdec1;0;1;1;p;0;200.5441939;11.38119232;53.62;0.215271869
plantdec1;0;1;1;F1;0;200.850366;12.84842055;58.75;0
plantdec1;0;1;1;F2;0;207.5538385;9.850512012;56.21;0
plantdec1;0;1;1;F3;0;206.1704708;11.15756739;46.84;0
plantdec1;0;1;1;F4;0;198.7850419;9.398067438;45.95;0
plantdec1;0;1;1;F5;0;194.1972705;12.22390419;51.86;0
plantdec1;0;1;1;1;7;205.9786026;1.467217215;56.08;1.611310383
plantdec1;0;1;1;p;0;195.6609933;1.115168185;56.28;0.207796865
plantdec1;0;1;1;F1;0;193.3168511;-1.408221899;60.92;0
plantdec1;0;1;1;F2;0;188.9946015;-3.626995952;54.84;0
plantdec1;0;1;1;F3;0;190.0500234;1.325920833;49.12;0
plantdec1;0;1;1;F4;0;197.9617972;2.250818454;49.81;0
plantdec1;0;1;1;F5;0;199.7689448;3.514154197;55.46;0
plantdec1;0;1;1;1;8;206.6839634;2.010785151;62.58;1.564080986
plantdec1;0;1;1;p;0;209.562232;10.59183229;66.1;0.194210769
plantdec1;0;1;1;F1;0;213.1848582;12.11848847;70.1;0
plantdec1;0;1;1;F2;0;215.7413077;10.29531375;64.54;0
plantdec1;0;1;1;F3;0;210.550423;10.81916128;58.66;0
plantdec1;0;1;1;F4;0;204.1266579;13.94769802;61.98;0
plantdec1;0;1;1;F5;0;204.7853564;12.0741142;68.32;0
plantdec1;0;1;1;1;9;207.1511443;-0.02839164;68.18;1.525441175
plantdec1;0;1;1;p;0;205.6401111;-7.51186534;69.08;0.222498618
plantdec1;0;1;1;F1;0;211.4044897;-8.348130395;72.8;0
plantdec1;0;1;1;F2;0;210.8935571;-11.2241429;65.85;0
plantdec1;0;1;1;F3;0;204.3425719;-11.63401188;62.52;0
plantdec1;0;1;1;F4;0;201.1847986;-9.42275263;64.01;0
plantdec1;0;1;1;F5;0;202.1221045;-4.827814374;69.17;0
plantdec1;0;1;1;1;10;203.2476679;2.352652672;74.76;1.493838923
plantdec1;0;1;1;p;0;203.2571855;9.060529342;72.84;0.205044469
plantdec1;0;1;1;F1;0;198.5858816;9.813801904;74.22;0
plantdec1;0;1;1;F2;0;199.3044853;11.60056115;69.35;0
plantdec1;0;1;1;F3;0;203.2333996;11.4715943;66.38;0
plantdec1;0;1;1;F4;0;209.2550439;10.6149728;70.65;0
plantdec1;0;1;1;F5;0;207.090087;9.221358195;75.14;0
plantdec1;0;1;1;1;11;204.0354706;2.434914477;79.51;1.44521253
plantdec1;0;1;1;p;0;205.4885038;5.825267606;83.26;0.218876724
plantdec1;0;1;1;F1;0;201.5594095;5.627737948;81.87;0
plantdec1;0;1;1;F2;0;203.3763388;9.077921724;79.52;0
plantdec1;0;1;1;F3;0;205.7174529;7.775545109;77.62;0
plantdec1;0;1;1;F4;0;209.6651142;5.540266665;80.23;0
plantdec1;0;1;1;F5;0;208.5442203;6.273817448;85.36;0
plantdec1;0;1;1;1;12;202.0817423;4.182411533;82.08;1.433317845
plantdec1;0;1;1;p;0;198.8239974;8.947198868;79.32;0.175249232
plantdec1;0;1;1;F1;0;195.3923701;7.756428725;79.05;0
plantdec1;0;1;1;F2;0;195.6869085;10.34404289;75.01;0
plantdec1;0;1;1;F3;0;197.0677042;11.03823547;73.12;0
plantdec1;0;1;1;F4;0;202.6572803;10.91080332;75.4;0
plantdec1;0;1;1;F5;0;202.1251873;11.31906429;80.34;0
plantdec1;0;1;1;1;13;203.5778485;4.034877621;86.15;1.39956461
plantdec1;0;1;1;p;0;208.9740657;7.623977769;86.85;0.218379547
plantdec1;0;1;1;F1;0;211.8039665;6.250274253;88.57;0
plantdec1;0;1;1;F2;0;212.839984;6.006208888;84.58;0
plantdec1;0;1;1;F3;0;211.2326007;8.755975958;81.69;0
plantdec1;0;1;1;F4;0;208.2960908;11.19927497;82.88;0
plantdec1;0;1;1;F5;0;206.4244231;10.68269029;86.86;0
plantdec1;0;1;1;1;14;202.4522651;5.15128348;88.22;1.387412625
plantdec1;0;1;1;p;0;203.4529165;11.31312549;84.14;0.202666727
plantdec1;0;1;1;F1;0;199.0754417;13.92291749;83.96;0
plantdec1;0;1;1;F2;0;198.696196;11.57639395;79.68;0
plantdec1;0;1;1;F3;0;205.0384193;10.54164587;77.83;0
plantdec1;0;1;1;F4;0;207.5333448;11.56631503;79.04;0
plantdec1;0;1;1;F5;0;208.7469487;10.66333919;84.37;0
plantdec1;0;1;1;1;15;204.3409439;3.745939272;91.83;1.375722632
plantdec1;0;1;1;p;0;212.5610271;-0.540414905;90.78;0.160212966
plantdec1;0;1;1;F1;0;209.7986624;-6.109242547;91.64;0
plantdec1;0;1;1;F2;0;211.2084841;-6.654589197;86.21;0
plantdec1;0;1;1;F3;0;215.9033526;-2.998332904;84.96;0
plantdec1;0;1;1;F4;0;219.0313386;1.871051373;87.52;0
plantdec1;0;1;1;F5;0;213.7723031;4.333701482;91.4;0
plantdec1;0;1;1;1;16;203.8742817;5.614822989;97.46;1.36099215
plantdec1;0;1;1;p;0;206.4260751;15.34583272;95.89;0.210072159
plantdec1;0;1;1;F1;0;201.0028333;17.73751594;96.11;0
plantdec1;0;1;1;F2;0;204.5950362;20.19130449;89.91;0
plantdec1;0;1;1;F3;0;211.6257147;17.92431067;88.89;0
plantdec1;0;1;1;F4;0;213.9980041;18.72546159;91.79;0
plantdec1;0;1;1;F5;0;211.8296378;11.70330469;95.37;0
plantdec1;0;1;1;1;17;206.6097364;4.594927245;102.36;1.353436438
plantdec1;0;1;1;p;0;215.4786219;8.817647965;101.73;0.19688409
plantdec1;0;1;1;F1;0;220.1740824;6.881194748;107.16;0
plantdec1;0;1;1;F2;0;223.1419262;5.718137192;99.03;0
plantdec1;0;1;1;F3;0;218.9340778;9.896918325;94.05;0
plantdec1;0;1;1;F4;0;218.760938;15.84378495;95.84;0
plantdec1;0;1;1;F5;0;211.5451356;15.65327412;99.96;0
plantdec1;0;1;1;1;18;204.2886188;5.501576501;108.82;1.303125364
plantdec1;0;1;1;p;0;203.5178819;15.81849778;108.63;0.174308013
plantdec1;0;1;1;F1;0;196.4058204;19.35599417;111.85;0
plantdec1;0;1;1;F2;0;195.1170467;18.9110644;104.24;0
plantdec1;0;1;1;F3;0;200.4992476;17.07653075;100.56;0
plantdec1;0;1;1;F4;0;210.1726081;19.95637398;102.55;0
plantdec1;0;1;1;F5;0;210.5066101;21.34793521;112.74;0
plantdec1;0;1;1;1;19;206.2985469;4.582234967;117.59;1.278034168
plantdec1;0;1;1;p;0;212.3314981;13.12356389;118.21;0.208358831
plantdec1;0;1;1;F1;0;216.1792933;9.744070978;122.33;0
plantdec1;0;1;1;F2;0;220.4065462;10.76227199;115.31;0
plantdec1;0;1;1;F3;0;214.5780288;14.14806372;107.25;0
plantdec1;0;1;1;F4;0;209.5887193;22.52487039;111.95;0
plantdec1;0;1;1;F5;0;205.0610211;19.31599993;119.09;0
plantdec1;0;1;1;1;20;204.2157359;5.523668986;125.9;1.273580266
plantdec1;0;1;1;p;0;199.9649625;11.84215978;127.53;0.189142235
plantdec1;0;1;1;F1;0;199.5769313;14.11529238;120.31;0
plantdec1;0;1;1;F2;0;206.7588384;15.601701;123.46;0
plantdec1;0;1;1;F3;0;208.4325098;13.64547403;128.95;0
plantdec1;0;1;1;F4;0;207.0365765;12.71575895;132.71;0
plantdec1;0;1;1;F5;0;200.1613175;10.2267203;132.26;0
plantdec1;0;1;1;1;21;205.2392197;4.76750704;133.17;1.239570307
plantdec1;0;1;1;p;0;209.6909868;12.4695762;136.3;0.207753432
plantdec1;0;1;1;F1;0;215.088844;10.70027198;136.82;0
plantdec1;0;1;1;F2;0;217.2912538;15.02835371;132.06;0
plantdec1;0;1;1;F3;0;213.0635036;15.33022835;126.33;0
plantdec1;0;1;1;F4;0;204.477523;14.81550774;131.46;0
plantdec1;0;1;1;F5;0;206.4672747;13.96539706;136.02;0
plantdec1;0;1;1;1;22;203.5337382;7.91335081;142.33;1.213715114
plantdec1;0;1;1;p;0;204.8755371;16.20550227;141.73;0.214535015
plantdec1;0;1;1;F1;0;201.230957;22.07954997;143.42;0
plantdec1;0;1;1;F2;0;198.1293302;22.24450828;137.67;0
plantdec1;0;1;1;F3;0;204.1337408;20.68375397;132.3;0
plantdec1;0;1;1;F4;0;215.6730836;17.65653277;137.97;0
plantdec1;0;1;1;F5;0;214.4187027;14.59562955;146.15;0
plantdec1;0;1;1;1;23;202.3200702;5.366978884;151.25;1.207662139
plantdec1;0;1;1;p;0;209.9318228;8.203547829;150.93;0.191700109
plantdec1;0;1;1;F1;0;211.4389798;3.656573284;153.3;0
plantdec1;0;1;1;F2;0;214.7203106;4.451097391;148.26;0
plantdec1;0;1;1;F3;0;211.551221;6.136170414;142.28;0
plantdec1;0;1;1;F4;0;213.5780029;13.56484158;143.58;0
plantdec1;0;1;1;F5;0;214.1977992;15.01658279;150.71;0
plantdec1;0;1;1;1;24;200.9914944;6.614891632;159.02;1.176102714
plantdec1;0;1;1;p;0;200.9213969;16.13356204;160.15;0.191409738
plantdec1;0;1;1;F1;0;199.272814;20.26376476;163.05;0
plantdec1;0;1;1;F2;0;197.6379181;21.44262666;156.48;0
plantdec1;0;1;1;F3;0;200.2396433;22.29908813;151.69;0
plantdec1;0;1;1;F4;0;206.4934859;20.39791702;154.67;0
plantdec1;0;1;1;F5;0;205.5822846;16.48658578;163.63;0
plantdec1;0;1;1;1;25;200.9692219;6.215512194;168.84;1.171031281
plantdec1;0;1;1;p;0;206.9045189;10.95838568;169.62;0.222000507
plantdec1;0;1;1;F1;0;208.3167433;8.660185864;174.69;0
plantdec1;0;1;1;F2;0;213.0505033;8.416225823;173.78;0
plantdec1;0;1;1;F3;0;215.0420764;11.98086278;167.79;0
plantdec1;0;1;1;F4;0;214.75425;14.90142026;167.18;0
plantdec1;0;1;1;F5;0;210.854235;16.33880785;173.73;0
plantdec1;0;1;1;1;26;199.9934165;7.898457162;177.64;1.160600704
plantdec1;0;1;1;p;0;198.1802993;13.02937387;180.54;0.235158062
plantdec1;0;1;1;F1;0;196.0027248;15.97118782;185.3;0
plantdec1;0;1;1;F2;0;192.1806529;18.23151215;182.36;0
plantdec1;0;1;1;F3;0;190.7767487;18.95480538;178.58;0
plantdec1;0;1;1;F4;0;198.6561618;19.51493899;177.35;0
plantdec1;0;1;1;F5;0;201.0285566;16.61834736;182.55;0
plantdec2;0;1;1;0;0;203.0693017;-20.18894515;24.35;1.874709238
plantdec2;0;1;1;1;0;203.3185539;-20.85585846;25.5;1.842678208
plantdec2;0;1;1;1;1;203.2856958;-19.90054681;26.65;1.835912468
plantdec2;0;1;1;p;0;198.8835671;-14.78749849;31.53;0.183287428
plantdec2;0;1;1;F1;0;196.9142559;-18.5276473;31.17;0
plantdec2;0;1;1;F2;0;195.9273355;-15.89460947;27.95;0
plantdec2;0;1;1;F3;0;196.753999;-11.99058239;27.52;0
plantdec2;0;1;1;F4;0;199.92437;-10.24039729;29.54;0
plantdec2;0;1;1;F5;0;201.6487999;-14.01627356;29.68;0
plantdec2;0;1;1;1;2;202.8822829;-21.63878099;30.58;1.831849613
plantdec2;0;1;1;p;0;204.1919197;-31.12842543;30.55;0.208292829
plantdec2;0;1;1;F1;0;201.4778161;-32.49141536;32.36;0
plantdec2;0;1;1;F2;0;199.8573591;-31.23323439;27.3;0
plantdec2;0;1;1;F3;0;203.1458247;-30.27485335;23.74;0
plantdec2;0;1;1;F4;0;205.9587252;-29.15173669;23.41;0
plantdec2;0;1;1;F5;0;207.8404918;-28.09487615;29.25;0
plantdec2;0;1;1;1;3;203.6318394;-20.37455589;36.51;1.763102955
plantdec2;0;1;1;p;0;212.461092;-14.70738745;32.83;0.183590632
plantdec2;0;1;1;F1;0;207.7769158;-13.96942189;32.24;0
plantdec2;0;1;1;F2;0;209.2518829;-9.682899741;28.11;0
plantdec2;0;1;1;F3;0;213.2318623;-13.85297935;24.1;0
plantdec2;0;1;1;F4;0;210.9838489;-19.78901639;29.18;0
plantdec2;0;1;1;F5;0;212.3503749;-19.42253768;34.6;0
plantdec2;0;1;1;1;4;202.1476948;-22.4190888;39.79;1.741030517
plantdec2;0;1;1;p;0;203.3487745;-32.70592541;39.94;0.194105591
plantdec2;0;1;1;F1;0;199.034221;-32.63157043;43.31;0
plantdec2;0;1;1;F2;0;196.5594934;-32.57568786;38.06;0
plantdec2;0;1;1;F3;0;198.9862573;-30.18710741;32.68;0
plantdec2;0;1;1;F4;0;205.9641133;-29.37838834;33.27;0
plantdec2;0;1;1;F5;0;207.9215043;-30.59326303;39.5;0
plantdec2;0;1;1;1;5;202.4187221;-21.36654701;43.68;1.706049679
plantdec2;0;1;1;p;0;210.9738247;-16.3050532;46.86;0.211515627
plantdec2;0;1;1;F1;0;205.7761545;-15.86696089;48.43;0
plantdec2;0;1;1;F2;0;207.8094779;-12.12837878;44.07;0
plantdec2;0;1;1;F3;0;212.8652676;-9.363602074;41.58;0
plantdec2;0;1;1;F4;0;211.12446;-16.40559674;41.21;0
plantdec2;0;1;1;F5;0;211.0029453;-21.81722627;45.17;0
plantdec2;0;1;1;1;6;200.6832293;-23.21277689;48.17;1.663742048
plantdec2;0;1;1;p;0;205.4558061;-31.38119232;53.62;0.215271869
plantdec2;0;1;1;F1;0;205.149634;-32.84842055;58.75;0
plantdec2;0;1;1;F2;0;198.4461615;-29.85051201;56.21;0
plantdec2;0;1;1;F3;0;199.8295292;-31.15756739;46.84;0
plantdec2;0;1;1;F4;0;207.2149581;-29.39806744;45.95;0
plantdec2;0;1;1;F5;0;211.8027295;-32.22390419;51.86;0
plantdec2;0;1;1;1;7;200.0213974;-21.46721721;56.08;1.611310383
plantdec2;0;1;1;p;0;210.3390067;-21.11516818;56.28;0.207796865
plantdec2;0;1;1;F1;0;212.6831489;-18.5917781;60.92;0
plantdec2;0;1;1;F2;0;217.0053985;-16.37300405;54.84;0
plantdec2;0;1;1;F3;0;215.9499766;-21.32592083;49.12;0
plantdec2;0;1;1;F4;0;208.0382029;-22.25081845;49.81;0
plantdec2;0;1;1;F5;0;206.2310552;-23.5141542;55.46;0
plantdec2;0;1;1;1;8;199.3160366;-22.01078515;62.58;1.564080986
plantdec2;0;1;1;p;0;196.437768;-30.59183229;66.1;0.194210769
plantdec2;0;1;1;F1;0;192.8151418;-32.11848847;70.1;0
plantdec2;0;1;1;F2;0;190.2586923;-30.29531375;64.54;0
plantdec2;0;1;1;F3;0;195.449577;-30.81916128;58.66;0
plantdec2;0;1;1;F4;0;201.8733421;-33.94769802;61.98;0
plantdec2;0;1;1;F5;0;201.2146436;-32.0741142;68.32;0
plantdec2;0;1;1;1;9;198.8488557;-19.97160836;68.18;1.525441175
plantdec2;0;1;1;p;0;200.3598889;-12.48813466;69.08;0.222498618
plantdec2;0;1;1;F1;0;194.5955103;-11.6518696;72.8;0
plantdec2;0;1;1;F2;0;195.1064429;-8.775857102;65.85;0
plantdec2;0;1;1;F3;0;201.6574281;-8.365988123;62.52;0
plantdec2;0;1;1;F4;0;204.8152014;-10.57724737;64.01;0
plantdec2;0;1;1;F5;0;203.8778955;-15.17218563;69.17;0
plantdec2;0;1;1;1;10;202.7523321;-22.35265267;74.76;1.493838923
plantdec2;0;1;1;p;0;202.7428145;-29.06052934;72.84;0.205044469
plantdec2;0;1;1;F1;0;207.4141184;-29.8138019;74.22;0
plantdec2;0;1;1;F2;0;206.6955147;-31.60056115;69.35;0
plantdec2;0;1;1;F3;0;202.7666004;-31.4715943;66.38;0
plantdec2;0;1;1;F4;0;196.7449561;-30.6149728;70.65;0
plantdec2;0;1;1;F5;0;198.909913;-29.22135819;75.14;0
plantdec2;0;1;1;1;11;201.9645294;-22.43491448;79.51;1.44521253
plantdec2;0;1;1;p;0;200.5114962;-25.82526761;83.26;0.218876724
plantdec2;0;1;1;F1;0;204.4405905;-25.62773795;81.87;0
plantdec2;0;1;1;F2;0;202.6236612;-29.07792172;79.52;0
plantdec2;0;1;1;F3;0;200.2825471;-27.77554511;77.62;0
plantdec2;0;1;1;F4;0;196.3348858;-25.54026667;80.23;0
plantdec2;0;1;1;F5;0;197.4557797;-26.27381745;85.36;0
plantdec2;0;1;1;1;12;203.9182577;-24.18241153;82.08;1.433317845
plantdec2;0;1;1;p;0;207.1760026;-28.94719887;79.32;0.175249232
plantdec2;0;1;1;F1;0;210.6076299;-27.75642873;79.05;0
plantdec2;0;1;1;F2;0;210.3130915;-30.34404289;75.01;0
plantdec2;0;1;1;F3;0;208.9322958;-31.03823547;73.12;0
plantdec2;0;1;1;F4;0;203.3427197;-30.91080332;75.4;0
plantdec2;0;1;1;F5;0;203.8748127;-31.31906429;80.34;0
plantdec2;0;1;1;1;13;202.4221515;-24.03487762;86.15;1.39956461
plantdec2;0;1;1;p;0;197.0259343;-27.62397777;86.85;0.218379547
plantdec2;0;1;1;F1;0;194.1960335;-26.25027425;88.57;0
plantdec2;0;1;1;F2;0;193.160016;-26.00620889;84.58;0
plantdec2;0;1;1;F3;0;194.7673993;-28.75597596;81.69;0
plantdec2;0;1;1;F4;0;197.7039092;-31.19927497;82.88;0
plantdec2;0;1;1;F5;0;199.5755769;-30.68269029;86.86;0
plantdec2;0;1;1;1;14;203.5477349;-25.15128348;88.22;1.387412625
plantdec2;0;1;1;p;0;202.5470835;-31.31312549;84.14;0.202666727
plantdec2;0;1;1;F1;0;206.9245583;-33.92291749;83.96;0
plantdec2;0;1;1;F2;0;207.303804;-31.57639395;79.68;0
plantdec2;0;1;1;F3;0;200.9615807;-30.54164587;77.83;0
plantdec2;0;1;1;F4;0;198.4666552;-31.56631503;79.04;0
plantdec2;0;1;1;F5;0;197.2530513;-30.66333919;84.37;0
plantdec2;0;1;1;1;15;201.6590561;-23.74593927;91.83;1.375722632
plantdec2;0;1;1;p;0;193.4389729;-19.45958509;90.78;0.160212966
plantdec2;0;1;1;F1;0;196.2013376;-13.89075745;91.64;0
plantdec2;0;1;1;F2;0;194.7915159;-13.3454108;86.21;0
plantdec2;0;1;1;F3;0;190.0966475;-17.0016671;84.96;0
plantdec2;0;1;1;F4;0;186.9686614;-21.87105137;87.52;0
plantdec2;0;1;1;F5;0;192.2276969;-24.33370148;91.4;0
plantdec2;0;1;1;1;16;202.1257183;-25.61482299;97.46;1.36099215
plantdec2;0;1;1;p;0;199.5739249;-35.34583272;95.89;0.210072159
plantdec2;0;1;1;F1;0;204.9971667;-37.73751594;96.11;0
plantdec2;0;1;1;F2;0;201.4049638;-40.19130449;89.91;0
plantdec2;0;1;1;F3;0;194.3742853;-37.92431067;88.89;0
plantdec2;0;1;1;F4;0;192.0019959;-38.72546159;91.79;0
plantdec2;0;1;1;F5;0;194.1703622;-31.70330469;95.37;0
plantdec2;0;1;1;1;17;199.3902636;-24.59492724;102.36;1.353436438
plantdec2;0;1;1;p;0;190.5213781;-28.81764796;101.73;0.19688409
plantdec2;0;1;1;F1;0;185.8259176;-26.88119475;107.16;0
plantdec2;0;1;1;F2;0;182.8580738;-25.71813719;99.03;0
plantdec2;0;1;1;F3;0;187.0659222;-29.89691833;94.05;0
plantdec2;0;1;1;F4;0;187.239062;-35.84378495;95.84;0
plantdec2;0;1;1;F5;0;194.4548645;-35.65327412;99.96;0
plantdec2;0;1;1;1;18;201.7113812;-25.5015765;108.82;1.303125364
plantdec2;0;1;1;p;0;202.4821181;-35.81849778;108.63;0.174308013
plantdec2;0;1;1;F1;0;209.5941796;-39.35599417;111.85;0
plantdec2;0;1;1;F2;0;210.8829533;-38.9110644;104.24;0
plantdec2;0;1;1;F3;0;205.5007524;-37.07653075;100.56;0
plantdec2;0;1;1;F4;0;195.8273919;-39.95637398;102.55;0
plantdec2;0;1;1;F5;0;195.4933899;-41.34793521;112.74;0
plantdec2;0;1;1;1;19;199.7014531;-24.58223497;117.59;1.278034168
plantdec2;0;1;1;p;0;193.6685019;-33.12356389;118.21;0.208358831
plantdec2;0;1;1;F1;0;189.8207067;-29.74407098;122.33;0
plantdec2;0;1;1;F2;0;185.5934538;-30.76227199;115.31;0
plantdec2;0;1;1;F3;0;191.4219712;-34.14806372;107.25;0
plantdec2;0;1;1;F4;0;196.4112807;-42.52487039;111.95;0
plantdec2;0;1;1;F5;0;200.9389789;-39.31599993;119.09;0
plantdec2;0;1;1;1;20;201.7842641;-25.52366899;125.9;1.273580266
plantdec2;0;1;1;p;0;206.0350375;-31.84215978;127.53;0.189142235
plantdec2;0;1;1;F1;0;206.4230687;-34.11529238;120.31;0
plantdec2;0;1;1;F2;0;199.2411616;-35.601701;123.46;0
plantdec2;0;1;1;F3;0;197.5674902;-33.64547403;128.95;0
plantdec2;0;1;1;F4;0;198.9634235;-32.71575895;132.71;0
plantdec2;0;1;1;F5;0;205.8386825;-30.2267203;132.26;0
plantdec2;0;1;1;1;21;200.7607803;-24.76750704;133.17;1.239570307
plantdec2;0;1;1;p;0;196.3090132;-32.4695762;136.3;0.207753432
plantdec2;0;1;1;F1;0;190.911156;-30.70027198;136.82;0
plantdec2;0;1;1;F2;0;188.7087462;-35.02835371;132.06;0
plantdec2;0;1;1;F3;0;192.9364964;-35.33022835;126.33;0
plantdec2;0;1;1;F4;0;201.522477;-34.81550774;131.46;0
plantdec2;0;1;1;F5;0;199.5327253;-33.96539706;136.02;0
plantdec2;0;1;1;1;22;202.4662618;-27.91335081;142.33;1.213715114
plantdec2;0;1;1;p;0;201.1244629;-36.20550227;141.73;0.214535015
plantdec2;0;1;1;F1;0;204.769043;-42.07954997;143.42;0
plantdec2;0;1;1;F2;0;207.8706698;-42.24450828;137.67;0
plantdec2;0;1;1;F3;0;201.8662592;-40.68375397;132.3;0
plantdec2;0;1;1;F4;0;190.3269164;-37.65653277;137.97;0
plantdec2;0;1;1;F5;0;191.5812973;-34.59562955;146.15;0
plantdec2;0;1;1;1;23;203.6799298;-25.36697888;151.25;1.207662139
plantdec2;0;1;1;p;0;196.0681772;-28.20354783;150.93;0.191700109
plantdec2;0;1;1;F1;0;194.5610202;-23.65657328;153.3;0
plantdec2;0;1;1;F2;0;191.2796894;-24.45109739;148.26;0
plantdec2;0;1;1;F3;0;194.448779;-26.13617041;142.28;0
plantdec2;0;1;1;F4;0;192.4219971;-33.56484158;143.58;0
plantdec2;0;1;1;F5;0;191.8022009;-35.01658279;150.71;0
plantdec2;0;1;1;1;24;205.0085056;-26.61489163;159.02;1.176102714
plantdec2;0;1;1;p;0;205.0786031;-36.13356204;160.15;0.191409738
plantdec2;0;1;1;F1;0;206.727186;-40.26376476;163.05;0
plantdec2;0;1;1;F2;0;208.3620819;-41.44262666;156.48;0
plantdec2;0;1;1;F3;0;205.7603567;-42.29908813;151.69;0
plantdec2;0;1;1;F4;0;199.5065141;-40.39791702;154.67;0
plantdec2;0;1;1;F5;0;200.4177154;-36.48658578;163.63;0
plantdec2;0;1;1;1;25;205.0307781;-26.21551219;168.84;1.171031281
plantdec2;0;1;1;p;0;199.0954811;-30.95838568;169.62;0.222000507
plantdec2;0;1;1;F1;0;197.6832567;-28.66018586;174.69;0
plantdec2;0;1;1;F2;0;192.9494967;-28.41622582;173.78;0
plantdec2;0;1;1;F3;0;190.9579237;-31.98086278;167.79;0
plantdec2;0;1;1;F4;0;191.24575;-34.90142026;167.18;0
plantdec2;0;1;1;F5;0;195.145765;-36.33880785;173.73;0
plantdec2;0;1;1;1;26;206.0065835;-27.89845716;177.64;1.160600704
plantdec2;0;1;1;p;0;207.8197007;-33.02937387;180.54;0.235158062
plantdec2;0;1;1;F1;0;209.9972752;-35.97118782;185.3;0
plantdec2;0;1;1;F2;0;213.8193471;-38.23151215;182.36;0
plantdec2;0;1;1;F3;0;215.2232513;-38.95480538;178.58;0
plantdec2;0;1;1;F4;0;207.3438382;-39.51493899;177.35;0
plantdec2;0;1;1;F5;0;204.9714434;-36.61834736;182.55;0
poulsard1;base;1;1;0;0;216.1084359;-0.526609313;19.17;1.874709238
poulsard1;0;1;1;1;0;216.1954404;0.750782643;19.15;1.842678208
poulsard1;0;1;1;1;1;216.8433817;1.198747084;19.73;1.835912468
poulsard1;0;1;1;1;2;218.0135748;0.210239128;20.58;1.777286784
poulsard1;0;1;1;1;3;218.5230652;0.73456686;23.88;1.770063157
poulsard1;0;1;1;1;4;220.7479049;-1.825157374;26.9;1.766146026
poulsard1;0;1;1;p;0;225.7485421;-5.919498263;27.88;0.208292829
poulsard1;0;1;1;F1;0;224.6948645;-8.877498149;25.65;0
poulsard1;0;1;1;F2;0;229.0524563;-6.994231439;24.39;0
poulsard1;0;1;1;F3;0;228.9299403;-3.896701803;25.32;0
poulsard1;0;1;1;F4;0;227.9238943;-2.348680026;26.95;0
poulsard1;0;1;1;F5;0;226.2071665;-2.62607092;28.59;0
poulsard1;0;1;1;1;5;221.0893235;-1.782339635;31.69;1.699865128
poulsard1;0;1;1;p;0;215.9760954;6.180505268;30.63;0.183590632
poulsard1;0;1;1;F1;0;215.0119872;3.86287817;28.72;0
