Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
salice1;0;1;1;p;0;-4.6;4.09;188.37;0.215871625
salice1;0;1;1;F1;0;-11.71;2.33;189.5;0
salice1;0;1;1;F2;0;-10.94;6.5;183.53;0
salice1;0;1;1;F3;0;-6.52;10.13;181.82;0
salice1;0;1;1;F4;0;-1.18;7.8;183.05;0
salice1;0;1;1;F5;0;-4.89715501;3.978650411;188.25;0
salice2;0;1;1;0;0;0.32194076;-20.14781524;36.04;2.376758378
salice2;0;1;1;1;0;-0.09805924;-20.82781524;36.51;2.347244104
salice2;0;1;1;1;1;-1.03805924;-21.56781524;36.5;2.271642665
salice2;0;1;1;1;2;-0.73805924;-20.97781524;39.52;2.213278324
salice2;0;1;1;p;0;2.43194076;-24.26781524;38.15;0.208073338
salice2;0;1;1;F1;0;2.64194076;-21.48781524;37.21;0
salice2;0;1;1;F2;0;4.07194076;-20.24781524;35.34;0
salice2;0;1;1;F3;0;3.19194076;-22.03781524;33.81;0
salice2;0;1;1;F4;0;-0.31805924;-23.02781524;35.29;0
salice2;0;1;1;F5;0;-1.30805924;-24.42781524;36.67;0
salice2;0;1;1;1;3;-3.28805924;-21.49781524;39.94;2.18543328
salice2;0;1;1;p;0;-3.42805924;-26.60781524;37.89;0.223326499
salice2;0;1;1;F1;0;-6.69805924;-27.14781524;37.91;0
salice2;0;1;1;F2;0;-6.48805924;-25.70781524;34.48;0
salice2;0;1;1;F3;0;-3.92805924;-24.54781524;31.9;0
salice2;0;1;1;F4;0;0.90194076;-24.40781524;35.31;0
salice2;0;1;1;F5;0;-1.83805924;-27.80781524;39.86;0
salice2;0;1;1;1;4;-3.12805924;-20.29781524;43.9;2.111067619
salice2;0;1;1;p;0;0.74194076;-24.48781524;44.43;0.236243487
salice2;0;1;1;F1;0;2.57194076;-22.28781524;47.01;0
salice2;0;1;1;F2;0;5.29194076;-20.92781524;43.66;0
salice2;0;1;1;F3;0;4.24194076;-23.59781524;38.61;0
salice2;0;1;1;F4;0;-1.69805924;-26.63781524;40.29;0
salice2;0;1;1;F5;0;-2.76805924;-27.24781524;44.28;0
salice2;0;1;1;1;5;-4.39805924;-21.61781524;46.49;2.070013656
salice2;0;1;1;p;0;-6.55805924;-26.60781524;47.12;0.176590471
salice2;0;1;1;F1;0;-10.33805924;-27.38781524;46.58;0
salice2;0;1;1;F2;0;-9.72805924;-26.57781524;42.67;0
salice2;0;1;1;F3;0;-2.76805924;-28.31781524;41.6;0
salice2;0;1;1;F4;0;-0.61805924;-28.41781524;47.29;0
salice2;0;1;1;F5;0;-3.23805924;-28.36781524;49.69;0
salice2;0;1;1;1;6;-3.66805924;-20.37781524;48.79;2.066871054
salice2;0;1;1;p;0;-0.08805924;-24.34781524;52.68;0.167073854
salice2;0;1;1;F1;0;3.34194076;-22.26781524;54.61;0
salice2;0;1;1;F2;0;5.51194076;-22.78781524;50.4;0
salice2;0;1;1;F3;0;1.16194076;-26.26781524;47.1;0
salice2;0;1;1;F4;0;-2.93805924;-29.18781524;49.17;0
salice2;0;1;1;F5;0;-4.22805924;-27.15781524;52.93;0
salice2;0;1;1;1;7;-4.56805924;-21.31781524;51.81;1.988159187
salice2;0;1;1;1;8;-3.66805924;-20.92781524;54.56;1.984337544
salice2;0;1;1;p;0;-0.18805924;-21.46781524;59.1;0.166869674
salice2;0;1;1;F1;0;0.44194076;-18.70781524;61.88;0
salice2;0;1;1;F2;0;2.03194076;-16.80781524;58.49;0
salice2;0;1;1;F3;0;4.09194076;-21.29781524;54.47;0
salice2;0;1;1;F4;0;0.72194076;-26.55781524;55.35;0
salice2;0;1;1;F5;0;-2.18805924;-26.70781524;57.24;0
salice2;0;1;1;1;9;-4.19805924;-22.65781524;57.97;1.96001843
salice2;0;1;1;p;0;-7.41805924;-28.07781524;58.6;0.195565731
salice2;0;1;1;F1;0;-10.56805924;-27.91781524;60.62;0
salice2;0;1;1;F2;0;-11.38805924;-26.61781524;55.89;0
salice2;0;1;1;F3;0;-6.77805924;-27.62781524;52.19;0
salice2;0;1;1;F4;0;-3.10805924;-30.57781524;55.31;0
salice2;0;1;1;F5;0;-4.11805924;-30.37781524;60.2;0
salice2;0;1;1;1;10;-2.93805924;-21.66781524;60.52;1.935218502
salice2;0;1;1;p;0;0.03194076;-18.81781524;65.3;0.212264797
salice2;0;1;1;F1;0;-2.46805924;-16.96781524;65.06;0
salice2;0;1;1;F2;0;-0.41805924;-15.85781524;62.78;0
salice2;0;1;1;F3;0;2.63194076;-16.64781524;61.15;0
salice2;0;1;1;F4;0;4.88194076;-18.58781524;62.42;0
salice2;0;1;1;F5;0;2.58194076;-21.78781524;65.15;0
salice2;0;1;1;1;11;-2.70805924;-24.51781524;64.2;1.861718891
salice2;0;1;1;p;0;-4.31805924;-30.28781524;64.04;0.173942358
salice2;0;1;1;F1;0;-7.37805924;-30.45781524;65.28;0
salice2;0;1;1;F2;0;-7.21805924;-28.93781524;60.64;0
salice2;0;1;1;F3;0;-2.77805924;-32.06781524;59.91;0
salice2;0;1;1;F4;0;-0.04805924;-31.84781524;61.37;0
salice2;0;1;1;F5;0;-0.81805924;-30.02781524;66.93;0
salice2;0;1;1;1;12;-2.82805924;-23.66781524;68.61;1.833064069
salice2;0;1;1;p;0;-6.97805924;-18.05781524;71.87;0.176337161
salice2;0;1;1;F1;0;-11.74805924;-19.94781524;70.59;0
salice2;0;1;1;F2;0;-11.66805924;-19.62781524;67.83;0
salice2;0;1;1;F3;0;-7.90805924;-15.23781524;66.56;0
salice2;0;1;1;F4;0;-5.56805924;-14.36781524;67.5;0
salice2;0;1;1;F5;0;-3.68805924;-16.69781524;72.62;0
salice2;0;1;1;1;13;-0.86805924;-25.16781524;72.64;1.814524733
salice2;0;1;1;p;0;-0.53805924;-31.69781524;73.9;0.18378577
salice2;0;1;1;F1;0;3.11194076;-32.01781524;75.48;0
salice2;0;1;1;F2;0;5.50194076;-35.43781524;74.06;0
salice2;0;1;1;F3;0;-0.38805924;-33.68781524;67.62;0
salice2;0;1;1;F4;0;-4.78805924;-32.90781524;68.88;0
salice2;0;1;1;F5;0;-4.67805924;-31.56781524;72.05;0
salice2;0;1;1;1;14;-2.83805924;-22.49781524;75.46;1.804948388
salice2;0;1;1;p;0;-7.60805924;-24.07781524;76.02;0.18970227
salice2;0;1;1;F1;0;-11.92805924;-22.91781524;77.43;0
salice2;0;1;1;F2;0;-12.53805924;-23.90781524;72.86;0
salice2;0;1;1;F3;0;-7.41805924;-25.72781524;69.71;0
salice2;0;1;1;F4;0;-4.50805924;-24.72781524;73.92;0
salice2;0;1;1;F5;0;-5.87805924;-23.91781524;75.64;0
salice2;0;1;1;1;15;-0.76805924;-21.30781524;80.3;1.748884981
salice2;0;1;1;p;0;1.55194076;-26.12781524;83.01;0.207988971
salice2;0;1;1;F1;0;5.38194076;-25.32781524;86.06;0
salice2;0;1;1;F2;0;7.25194076;-25.98781524;82.39;0
salice2;0;1;1;F3;0;4.28194076;-28.86781524;78.21;0
salice2;0;1;1;F4;0;0.41194076;-30.70781524;79.54;0
salice2;0;1;1;F5;0;-1.14805924;-29.80781524;82.83;0
salice2;0;1;1;1;16;-2.20805924;-19.53781524;83.97;1.710121713
salice2;0;1;1;p;0;-5.19805924;-23.44781524;86.64;0.227242184
salice2;0;1;1;F1;0;-6.52805924;-21.60781524;90.37;0
salice2;0;1;1;F2;0;-11.22805924;-24.73781524;89.8;0
salice2;0;1;1;F3;0;-10.69805924;-27.14781524;83.76;0
salice2;0;1;1;F4;0;-6.17805924;-27.09781524;81.44;0
salice2;0;1;1;F5;0;-2.86805924;-25.82781524;83.1;0
salice2;0;1;1;1;17;0.59194076;-19.49781524;89.07;1.698108663
salice2;0;1;1;p;0;5.89194076;-22.24781524;90.3;0.213228032
salice2;0;1;1;F1;0;7.68194076;-18.12781524;92.82;0
salice2;0;1;1;F2;0;13.29194076;-19.75781524;90.39;0
salice2;0;1;1;F3;0;10.12194076;-22.35781524;84.28;0
