;Rg;An;E;Tleaf
2019-06-28 00:00:00;0.0;-0.09860420823733726;0.19941951241741984;13.691385642733877
2019-06-28 01:00:00;0.0;-0.09123181463626166;0.2038419190363731;12.6300453414953
2019-06-28 02:00:00;0.0;-0.09398043250570295;0.09514029710621033;12.950706282630971
2019-06-28 03:00:00;0.0;-0.09314531011002855;0.08980975883919952;12.856101017529483
2019-06-28 04:00:00;0.0;-0.08831287983862586;0.12015131748199818;12.2442315787744
2019-06-28 05:00:00;6.035092908845732;-0.02561856842733674;0.1575664018936642;13.706215294986425
2019-06-28 06:00:00;48.94300122131302;0.32036766755608864;1.349378624255401;21.803856289565303
2019-06-28 07:00:00;116.56559003581934;0.7304320116045457;11.665270937818127;28.38902668442942
2019-06-28 08:00:00;180.45748279639795;1.0476153734121032;26.44126577820329;33.263041043834875
2019-06-28 09:00:00;195.75894324929848;1.113928425448395;45.03194093513015;34.46374221132312
2019-06-28 10:00:00;185.31711999570499;0.48587054628275034;33.43386968552546;37.723470105634384
2019-06-28 11:00:00;213.1915076895639;0.0960198862672741;16.639828440542285;41.78028088198694
2019-06-28 12:00:00;194.01955422662508;0.08124973590111259;16.430678187664455;42.55521250533094
2019-06-28 13:00:00;211.3606596257391;0.07085379844482485;15.960290404764695;43.09039854359311
2019-06-28 14:00:00;223.30963714922294;0.04644191379796765;15.805284622798114;44.8781833301452
2019-06-28 15:00:00;214.27284180362773;0.04469142822575654;16.247341799730858;45.02064448259344
2019-06-28 16:00:00;211.6053039069717;0.050600062993722196;16.73061973233465;44.2881458616345
2019-06-28 17:00:00;141.9433247823823;0.0918770835054789;17.553196837865176;42.0550292518014
2019-06-28 18:00:00;21.334236824649363;0.025260934831835353;13.224584847266295;35.023960331752065
2019-06-28 19:00:00;19.301339431949145;0.04535597148897104;2.052258622680289;22.378909913628526
2019-06-28 20:00:00;2.9682091481825337;-0.10814837717060774;1.0134605007156194;20.258793211859498
2019-06-28 21:00:00;0.0;-0.14107081494297313;0.9443875070906234;20.405376967605658
2019-06-28 22:00:00;0.0;-0.11868194089232381;0.4364221915388355;17.034732360434855
2019-06-28 23:00:00;0.0;-0.11507602932997893;0.6175471228486401;16.61361762532868
