;Rg;An;E;Tleaf
2019-06-28 00:00:00;0.0;-0.11392452402575226;0.2091932342179952;15.013414826182185
2019-06-28 01:00:00;0.0;-0.10624968219410816;0.2186128323410663;13.86545663238498
2019-06-28 02:00:00;0.0;-0.10910291039471234;0.11287763410264903;14.340921983639774
2019-06-28 03:00:00;0.0;-0.10832632753988741;0.10727768681928532;14.219402202282371
2019-06-28 04:00:00;0.0;-0.10311846278779363;0.1380777661729654;13.392744255514803
2019-06-28 05:00:00;6.12091687885394;-0.03884854982253118;0.1586819598020147;14.258021073589056
2019-06-28 06:00:00;50.39181553716396;0.33921270166536416;1.0202669003713363;20.77650360928078
2019-06-28 07:00:00;116.86387435440587;0.7416616927380147;8.668667939044301;27.372567231967217
2019-06-28 08:00:00;156.22254994031744;0.8792491961651359;18.444424892082136;32.176347445130936
2019-06-28 09:00:00;179.13005170371042;0.9425339493926992;36.3402998330328;34.00779125606599
2019-06-28 10:00:00;173.37151310154795;0.835261079781828;43.49072868123991;36.017329317933005
2019-06-28 11:00:00;215.55538621492752;0.9856745275572512;57.82309217170649;38.757509307719715
2019-06-28 12:00:00;291.7188664305699;1.3364725766636798;78.09401920053831;39.67728954679997
2019-06-28 13:00:00;317.74269628764716;1.2729350887116322;79.67978481056502;40.45697654254397
2019-06-28 14:00:00;329.83470447631225;1.0508754076193094;75.39740184131124;42.91739072048418
2019-06-28 15:00:00;340.4195859773906;0.8037140453590726;70.60949346852051;43.87708692810514
2019-06-28 16:00:00;320.06090238075734;0.9931613019728422;77.04626370549846;41.98799022850306
2019-06-28 17:00:00;176.92223758945474;0.7921552720753762;62.70861029937358;39.6527798928075
2019-06-28 18:00:00;21.638609020020244;-0.14595912996465657;12.665660341096117;34.189624886546156
2019-06-28 19:00:00;22.810493545574378;0.0651162990849235;1.9836735514906687;22.779764006041493
2019-06-28 20:00:00;3.0103247310515733;-0.13182386781178382;1.0161707389323749;21.687901571743314
2019-06-28 21:00:00;0.0;-0.15443572452158272;0.7170076245623728;20.14802750399828
2019-06-28 22:00:00;0.0;-0.13760344523717574;0.4349932476990799;18.42782072044475
2019-06-28 23:00:00;0.0;-0.12544999789194128;0.46704547886745185;16.3944466588845
