;Rg;An;E;Tleaf
2019-06-28 00:00:00;0.0;-0.09913057081958407;0.19360042593075266;13.813733896472655
2019-06-28 01:00:00;0.0;-0.09172151644373705;0.1982566212867866;12.67870609699948
2019-06-28 02:00:00;0.0;-0.094478262651923;0.09079822306378141;13.00572647310312
2019-06-28 03:00:00;0.0;-0.09363911976468425;0.08542860412921982;12.89978927947244
2019-06-28 04:00:00;0.0;-0.08878881989091598;0.11472654881094693;12.286675745219089
2019-06-28 05:00:00;6.035092908845732;-0.026149021673599913;0.15139409576126306;13.721090621915984
2019-06-28 06:00:00;48.94300122131302;0.3207841352920206;1.357045988604558;21.833165564205743
2019-06-28 07:00:00;116.56559003581934;0.7429321846928504;12.356967051818998;28.382659307882715
2019-06-28 08:00:00;180.45748279639795;1.0755043736945218;29.15142985719576;33.181822453614636
2019-06-28 09:00:00;195.75894324929848;1.1182037479021754;54.70345837164894;34.433566685092856
2019-06-28 10:00:00;185.31711999570499;0.9910527564621147;65.43215890404564;36.010356183490515
2019-06-28 11:00:00;213.1915076895639;0.9814906619990751;79.31507524475974;39.354176452516285
2019-06-28 12:00:00;194.01955422662508;0.9227403609595832;85.20091201715887;39.39388134851606
2019-06-28 13:00:00;211.3606596257391;0.9584535374035725;91.93380059207979;40.22626126181221
2019-06-28 14:00:00;223.30963714922294;0.8831877557807689;96.80595429270225;42.13863392492374
2019-06-28 15:00:00;214.27284180362773;0.8668265673973616;99.92168410729859;41.95893541006556
2019-06-28 16:00:00;211.6053039069717;0.9290000154928911;102.29619376141449;40.755133146180405
2019-06-28 17:00:00;141.9433247823823;0.6476642806355872;76.4641531617392;39.74159735046064
2019-06-28 18:00:00;21.334236824649363;-0.11270743825572462;15.735171400602727;34.973954199159905
2019-06-28 19:00:00;19.301339431949145;0.03455322166980114;2.1158300572446276;22.426476533446174
2019-06-28 20:00:00;2.9682091481825337;-0.11553232656317071;1.0197475694991651;20.348932242987523
2019-06-28 21:00:00;0.0;-0.14747105404155886;0.9426358657863879;20.5196268531819
2019-06-28 22:00:00;0.0;-0.1215549198453351;0.43098967957834927;17.137337992758717
2019-06-28 23:00:00;0.0;-0.11715163458321705;0.612375721912077;16.702588399313388
